"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"pavlovia","0","702","0.0-0.0","","","","","","","","","","","",""
"html-button-response","1","10753","0.0-1.0","10049.300000000745","<h1>Welcome to the Multiethnic Face Database Study!</h1>","0","5f392fae9168cc472f0468f6","1760808204308","A","0","","","","",""
"html-button-response","2","16512","0.0-2.0","5758.800000000745","<div style=""text-align: left; margin: 50px 80px -60px 80px;""><p><span style='text-decoration: underline;'><strong>CONSENT FORM </strong></span></p><p><strong>McGill University </strong></p><p><strong>Title of Research:</strong> A Dual Process Theory of Theory of Mind</p><p><strong>Researchers:</strong><br>Ian Gold, Ph.D., Professor, McGill University<br />Elizaveta Solomonova, Ph.D., Researcher, McGill University <br />Fernanda Perez-Gay Juarez, M.D., Ph.D., Psychiatry Resident, McGill University<br />Sophie Serebryany, Undergraduate Student, McGill University <br />Ani Shahbazian, Undergraduate Student, Concordia University<br>Sophie Hoyer, Undergraduate Student, McGill University</p><p><strong>Contact Information:<br />Tel:</strong> 514-398-8939 (Dr. Ian Gold) <br /><strong>Email:</strong> neurophilosophylabmcgill@gmail.com (all researchers)</p><p><strong>Purpose of the research:</strong><br> This study aims to measure people's ability to understand what others are thinking and feeling across different contexts and modalities. Please read through the description of the research project, and take the opportunity to ask any questions that you have about the project.</p><p><strong>What is involved in participating:</strong><br>You will be asked to look at a series of videos of facial expressions and answer questions about them. The online study in its entirety will take around [insert time], divided into 3 blocks with two 5-minute breaks in between. You will be asked to respond by answering multiple choice questions about the video. You will only need a mouse and a keyboard to provide responses to the various tasks.</p><p><strong>Right to withdraw:</strong><br>Please note that your participation is voluntary, and you are free to withdraw at any time without any negative consequences. Once you consent to participate, you may proceed to complete the online tasks. At the end of the experiment, you will see the message 'This is the end of the study. Please click on the button 'Complete the Experiment' to save your data and obtain your payment code.' Once you click the button, your data will be automatically collected through Pavlovia. Since participants will be anonymized (identified only by an alphanumeric code assigned by Prolific), the data will not be able to be withdrawn anonymously once you have completed the experiment. If you wish to withdraw consent without data collection, do not click the button to end the experiment and just close your browser.</p><p><strong>Confidentiality:</strong><br>The study's data will be kept for 7 years, stored in a password-protected virtual drive under the jurisdiction of McGill University (Dr. Ian Gold McGill's OneDrive). Your responses will be kept strictly confidential and will be identified only by means of your Prolific ID and never with your name or other identifying information. Only members of Dr. Ian Gold's lab will have access to identifiable study materials. You will not be identified or identifiable in any report or reports that result from the research (peer reviewed publications, presentations at national and international conferences, etc).</p><p><strong>Compensation:</strong><br>You will be compensated with &pound;9 for the completion of the study which should take approximately 60 minutes. Please use the completion code given to you at the end of the study to retrieve your payment in your Prolific account. Please note that if you decide to withdraw before finishing a session, there will be no way to compensate you for the time you spent, given that your data will not be saved.</p><p><strong>Risks &amp; Benefits:</strong> The only associated risks associated with this study are screen fatigue. If you have questions or concerns regarding your rights or welfare as a participant in this research study, please contact the Manager, Research Ethics at 514-398-6831 or lynda.mcneil@mcgill.ca.</p><p><strong>Consent:</strong><br>Please click on the button below if you have read the above information and consent to participate in this study. Otherwise, you can just close this window and return to the experiment in Prolific. Agreeing to participate in this study does not waive any of your rights or release the researchers from their responsibilities. To ensure the study is being conducted properly, authorized individuals, such as a member of the Research Ethics Board, may have access to your information.</p></div>","0","","","","","false","","","",""
"survey-demo","3","78068","0.0-3.0","61550.699999999255","","","5f392fae9168cc472f0468f6","1760808204308","","","demo","{""age"":""78"",""gender"":""Man"",""ethnicity"":[""White""],""education"":""Graduate school (PhD/MD/JD)"",""religion"":""Christian"",""birthcountry"":""Ireland"",""residencecountry"":""Ireland"",""yearsresidence"":""78"",""internetspeed"":""500""}","","",""
"instructions","4","175608","0.0-6.0-0.0","97539.5","","","","","","","","","[{""page_index"":0,""viewing_time"":5307.39999999851},{""page_index"":1,""viewing_time"":14207.800000000745},{""page_index"":2,""viewing_time"":5920},{""page_index"":3,""viewing_time"":66744.09999999776},{""page_index"":4,""viewing_time"":5360}]","",""
"html-keyboard-response","5","176624","0.0-6.0-1.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","6","180842","0.0-6.0-2.0","","","","","","","","","","","",""
"image-keyboard-response","7","181347","0.0-6.0-3.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","8","183240","0.0-6.0-4.0","1892.3999999985099","","doubtful","","","","","tom-labels-practice","","","12","Doubtful"
"html-button-response","9","191616","0.0-7.0","8375.10000000149","<div style=""width: 1000px; height: 45px""><p>You will now be shown a series of short videos. Please select the label that best describes the emotion that the face was showing. Please provide one best guess for each item. Starting now, your responses will be recorded.</p><p>Click <strong>Continue</strong> to start. Good luck!</p></div>","0","","","","","false","","","",""
"html-keyboard-response","10","192617","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","196853","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","197365","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","200504","0.0-8.0-3.0","3138.5","","reflective","","","","","tom-labels","","","M6","reflective"
"html-keyboard-response","14","201505","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","205956","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","206458","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","211328","0.0-8.0-3.1","4869.5","","anticipating","","","","","tom-labels","","","M6","anticipating"
"html-keyboard-response","18","212329","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","216506","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","217012","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","219424","0.0-8.0-3.2","2411.2999999970198","","distrustful","","","","","tom-labels","","","M2","distrustful"
"html-keyboard-response","22","220425","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","224409","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","224920","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","228120","0.0-8.0-3.3","3199.800000000745","","pensive","","","","","tom-labels","","","F3","pensive"
"html-keyboard-response","26","229132","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","233427","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","233937","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","237952","0.0-8.0-3.4","4014.39999999851","","defiant","","","","","tom-labels","","","M6","irritated"
"html-keyboard-response","30","238953","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","243204","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","243716","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","246848","0.0-8.0-3.5","3131.2999999970198","","puzzled","","","","","tom-labels","","","F8","decisive"
"html-keyboard-response","34","247854","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","252020","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","252523","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","254986","0.0-8.0-3.6","2461.599999997765","","relaxed","","","","","tom-labels","","","F2","relaxed"
"html-keyboard-response","38","255996","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","260070","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","260582","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","263160","0.0-8.0-3.7","2578","","dubious","","","","","tom-labels","","","M3","dubious"
"html-keyboard-response","42","264169","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","268817","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","269318","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","273536","0.0-8.0-3.8","4217.599999997765","","anxious","","","","","tom-labels","","","M6","despondent"
"html-keyboard-response","46","274538","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","278652","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","279153","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","281504","0.0-8.0-3.9","2350.199999999255","","baffled","","","","","tom-labels","","","F2","baffled"
"html-keyboard-response","50","282518","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","286495","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","286996","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","292048","0.0-8.0-3.10","5051.300000000745","","alarmed","","","","","tom-labels","","","F3","alarmed"
"html-keyboard-response","54","293052","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","297166","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","297667","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","301480","0.0-8.0-3.11","3812.5","","encouraging","","","","","tom-labels","","","F5","encouraging"
"html-keyboard-response","58","302491","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","306610","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","307110","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","309328","0.0-8.0-3.12","2217.599999997765","","relaxed","","","","","tom-labels","","","M4","reassuring"
"html-keyboard-response","62","310329","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","314487","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","314999","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","319200","0.0-8.0-3.13","4200.39999999851","","enthused","","","","","tom-labels","","","F2","enthused"
"html-keyboard-response","66","320211","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","324594","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","325101","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","328448","0.0-8.0-3.14","3346.60000000149","","convinced","","","","","tom-labels","","","F4","convinced"
"html-keyboard-response","70","329450","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","333559","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","334074","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","336616","0.0-8.0-3.15","2541.10000000149","","distrustful","","","","","tom-labels","","","M4","flustered"
"html-keyboard-response","74","337620","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","341718","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","342234","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","345336","0.0-8.0-3.16","3101.7999999970198","","accusing","","","","","tom-labels","","","M3","accusing"
"html-keyboard-response","78","346347","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","350458","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","350963","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","354224","0.0-8.0-3.17","3260.5","","contented","","","","","tom-labels","","","F7","contented"
"html-keyboard-response","82","355225","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","359558","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","360073","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","362288","0.0-8.0-3.18","2215.099999997765","","uneasy","","","","","tom-labels","","","M2","insulting"
"html-keyboard-response","86","363301","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","367237","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","367753","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","370312","0.0-8.0-3.19","2558.900000002235","","insisting","","","","","tom-labels","","","F3","insisting"
"html-keyboard-response","90","371318","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","375692","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","376198","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","378040","0.0-8.0-3.20","1841.4000000022352","","curious","","","","","tom-labels","","","M6","curious"
"html-keyboard-response","94","379049","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","383241","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","383753","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","387288","0.0-8.0-3.21","3535","","anticipating","","","","","tom-labels","","","M5","hostile"
"html-keyboard-response","98","388289","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","392449","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","392953","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","395568","0.0-8.0-3.22","2615.099999997765","","doubtful","","","","","tom-labels","","","F5","perplexed"
"html-keyboard-response","102","396582","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","400716","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","401224","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","404608","0.0-8.0-3.23","3383.7999999970198","","interested","","","","","tom-labels","","","F2","interested"
