"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"pavlovia","0","1736","0.0-0.0","","","","","","","","","","","",""
"html-button-response","1","3323","0.0-1.0","1583.7999999970198","<h1>Welcome to the Multiethnic Face Database Study!</h1>","0","6612c945cebe319d923b80f8","1760800929074","A","0","","","","",""
"html-button-response","2","6980","0.0-2.0","3654.2000000029802","<div style=""text-align: left; margin: 50px 80px -60px 80px;""><p><span style='text-decoration: underline;'><strong>CONSENT FORM </strong></span></p><p><strong>McGill University </strong></p><p><strong>Title of Research:</strong> A Dual Process Theory of Theory of Mind</p><p><strong>Researchers:</strong><br>Ian Gold, Ph.D., Professor, McGill University<br />Elizaveta Solomonova, Ph.D., Researcher, McGill University <br />Fernanda Perez-Gay Juarez, M.D., Ph.D., Psychiatry Resident, McGill University<br />Sophie Serebryany, Undergraduate Student, McGill University <br />Ani Shahbazian, Undergraduate Student, Concordia University<br>Sophie Hoyer, Undergraduate Student, McGill University</p><p><strong>Contact Information:<br />Tel:</strong> 514-398-8939 (Dr. Ian Gold) <br /><strong>Email:</strong> neurophilosophylabmcgill@gmail.com (all researchers)</p><p><strong>Purpose of the research:</strong><br> This study aims to measure people's ability to understand what others are thinking and feeling across different contexts and modalities. Please read through the description of the research project, and take the opportunity to ask any questions that you have about the project.</p><p><strong>What is involved in participating:</strong><br>You will be asked to look at a series of videos of facial expressions and answer questions about them. The online study in its entirety will take around [insert time], divided into 3 blocks with two 5-minute breaks in between. You will be asked to respond by answering multiple choice questions about the video. You will only need a mouse and a keyboard to provide responses to the various tasks.</p><p><strong>Right to withdraw:</strong><br>Please note that your participation is voluntary, and you are free to withdraw at any time without any negative consequences. Once you consent to participate, you may proceed to complete the online tasks. At the end of the experiment, you will see the message 'This is the end of the study. Please click on the button 'Complete the Experiment' to save your data and obtain your payment code.' Once you click the button, your data will be automatically collected through Pavlovia. Since participants will be anonymized (identified only by an alphanumeric code assigned by Prolific), the data will not be able to be withdrawn anonymously once you have completed the experiment. If you wish to withdraw consent without data collection, do not click the button to end the experiment and just close your browser.</p><p><strong>Confidentiality:</strong><br>The study's data will be kept for 7 years, stored in a password-protected virtual drive under the jurisdiction of McGill University (Dr. Ian Gold McGill's OneDrive). Your responses will be kept strictly confidential and will be identified only by means of your Prolific ID and never with your name or other identifying information. Only members of Dr. Ian Gold's lab will have access to identifiable study materials. You will not be identified or identifiable in any report or reports that result from the research (peer reviewed publications, presentations at national and international conferences, etc).</p><p><strong>Compensation:</strong><br>You will be compensated with &pound;9 for the completion of the study which should take approximately 60 minutes. Please use the completion code given to you at the end of the study to retrieve your payment in your Prolific account. Please note that if you decide to withdraw before finishing a session, there will be no way to compensate you for the time you spent, given that your data will not be saved.</p><p><strong>Risks &amp; Benefits:</strong> The only associated risks associated with this study are screen fatigue. If you have questions or concerns regarding your rights or welfare as a participant in this research study, please contact the Manager, Research Ethics at 514-398-6831 or lynda.mcneil@mcgill.ca.</p><p><strong>Consent:</strong><br>Please click on the button below if you have read the above information and consent to participate in this study. Otherwise, you can just close this window and return to the experiment in Prolific. Agreeing to participate in this study does not waive any of your rights or release the researchers from their responsibilities. To ensure the study is being conducted properly, authorized individuals, such as a member of the Research Ethics Board, may have access to your information.</p></div>","0","","","","","false","","","",""
"survey-demo","3","107195","0.0-3.0","100198.90000000596","","","6612c945cebe319d923b80f8","1760800929074","","","demo","{""age"":""26"",""gender"":""Man"",""ethnicity"":[""White""],""education"":""Secondary/High School"",""religion"":""No Religion"",""birthcountry"":""United States of America"",""residencecountry"":""United States of America"",""yearsresidence"":""26"",""internetspeed"":""700""}","","",""
"instructions","4","185524","0.0-6.0-0.0","78326.5","","","","","","","","","[{""page_index"":0,""viewing_time"":6461.20000000298},{""page_index"":1,""viewing_time"":25217.29999999702},{""page_index"":2,""viewing_time"":6210},{""page_index"":3,""viewing_time"":25647},{""page_index"":4,""viewing_time"":14790}]","",""
"html-keyboard-response","5","186534","0.0-6.0-1.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","6","191715","0.0-6.0-2.0","","","","","","","","","","","",""
"image-keyboard-response","7","192225","0.0-6.0-3.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","8","193556","0.0-6.0-4.0","1328.0999999940395","","doubtful","","","","","tom-labels-practice","","","12","Doubtful"
"html-button-response","9","198839","0.0-7.0","5281.199999988079","<div style=""width: 1000px; height: 45px""><p>You will now be shown a series of short videos. Please select the label that best describes the emotion that the face was showing. Please provide one best guess for each item. Starting now, your responses will be recorded.</p><p>Click <strong>Continue</strong> to start. Good luck!</p></div>","0","","","","","false","","","",""
"html-keyboard-response","10","199856","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","205304","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","205820","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","230863","0.0-8.0-3.0","25040.79999999702","","tentative","","","","","tom-labels","","","M4","tentative"
"html-keyboard-response","14","231873","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","237205","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","237713","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","240212","0.0-8.0-3.1","2496.9000000059605","","stern","","","","","tom-labels","","","M3","decisive"
"html-keyboard-response","18","241221","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","246467","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","246974","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","254367","0.0-8.0-3.2","7391","","apologetic","","","","","tom-labels","","","F7","apologetic"
"html-keyboard-response","22","255381","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","260574","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","261088","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","273625","0.0-8.0-3.3","12534.70000000298","","accusing","","","","","tom-labels","","","M3","accusing"
"html-keyboard-response","26","274637","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","280148","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","280664","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","284614","0.0-8.0-3.4","3947.4000000059605","","panicked","","","","","tom-labels","","","M4","panicked"
"html-keyboard-response","30","285625","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","291044","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","291555","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","294220","0.0-8.0-3.5","2662.7000000029802","","hateful","","","","","tom-labels","","","F2","hateful"
"html-keyboard-response","34","295231","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","300757","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","301269","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","307007","0.0-8.0-3.6","5735.5999999940395","","playful","","","","","tom-labels","","","M5","enthused"
"html-keyboard-response","38","308015","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","312702","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","313207","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","316816","0.0-8.0-3.7","3606.8999999910593","","deciding","","","","","tom-labels","","","M1","deciding"
"html-keyboard-response","42","317818","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","322947","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","323462","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","329090","0.0-8.0-3.8","5625.70000000298","","embarrassed","","","","","tom-labels","","","F7","embarrassed"
"html-keyboard-response","46","330097","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","340686","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","341188","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
