"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"pavlovia","0","697","0.0-0.0","","","","","","","","","","","",""
"html-button-response","1","63902","0.0-1.0","63204.09999996424","<h1>Welcome to the Multiethnic Face Database Study!</h1>","0","5c5c8b70758f310001ed429a","1760806178261","A","0","","","","",""
"html-button-response","2","81158","0.0-2.0","17254.80000001192","<div style=""text-align: left; margin: 50px 80px -60px 80px;""><p><span style='text-decoration: underline;'><strong>CONSENT FORM </strong></span></p><p><strong>McGill University </strong></p><p><strong>Title of Research:</strong> A Dual Process Theory of Theory of Mind</p><p><strong>Researchers:</strong><br>Ian Gold, Ph.D., Professor, McGill University<br />Elizaveta Solomonova, Ph.D., Researcher, McGill University <br />Fernanda Perez-Gay Juarez, M.D., Ph.D., Psychiatry Resident, McGill University<br />Sophie Serebryany, Undergraduate Student, McGill University <br />Ani Shahbazian, Undergraduate Student, Concordia University<br>Sophie Hoyer, Undergraduate Student, McGill University</p><p><strong>Contact Information:<br />Tel:</strong> 514-398-8939 (Dr. Ian Gold) <br /><strong>Email:</strong> neurophilosophylabmcgill@gmail.com (all researchers)</p><p><strong>Purpose of the research:</strong><br> This study aims to measure people's ability to understand what others are thinking and feeling across different contexts and modalities. Please read through the description of the research project, and take the opportunity to ask any questions that you have about the project.</p><p><strong>What is involved in participating:</strong><br>You will be asked to look at a series of videos of facial expressions and answer questions about them. The online study in its entirety will take around [insert time], divided into 3 blocks with two 5-minute breaks in between. You will be asked to respond by answering multiple choice questions about the video. You will only need a mouse and a keyboard to provide responses to the various tasks.</p><p><strong>Right to withdraw:</strong><br>Please note that your participation is voluntary, and you are free to withdraw at any time without any negative consequences. Once you consent to participate, you may proceed to complete the online tasks. At the end of the experiment, you will see the message 'This is the end of the study. Please click on the button 'Complete the Experiment' to save your data and obtain your payment code.' Once you click the button, your data will be automatically collected through Pavlovia. Since participants will be anonymized (identified only by an alphanumeric code assigned by Prolific), the data will not be able to be withdrawn anonymously once you have completed the experiment. If you wish to withdraw consent without data collection, do not click the button to end the experiment and just close your browser.</p><p><strong>Confidentiality:</strong><br>The study's data will be kept for 7 years, stored in a password-protected virtual drive under the jurisdiction of McGill University (Dr. Ian Gold McGill's OneDrive). Your responses will be kept strictly confidential and will be identified only by means of your Prolific ID and never with your name or other identifying information. Only members of Dr. Ian Gold's lab will have access to identifiable study materials. You will not be identified or identifiable in any report or reports that result from the research (peer reviewed publications, presentations at national and international conferences, etc).</p><p><strong>Compensation:</strong><br>You will be compensated with &pound;9 for the completion of the study which should take approximately 60 minutes. Please use the completion code given to you at the end of the study to retrieve your payment in your Prolific account. Please note that if you decide to withdraw before finishing a session, there will be no way to compensate you for the time you spent, given that your data will not be saved.</p><p><strong>Risks &amp; Benefits:</strong> The only associated risks associated with this study are screen fatigue. If you have questions or concerns regarding your rights or welfare as a participant in this research study, please contact the Manager, Research Ethics at 514-398-6831 or lynda.mcneil@mcgill.ca.</p><p><strong>Consent:</strong><br>Please click on the button below if you have read the above information and consent to participate in this study. Otherwise, you can just close this window and return to the experiment in Prolific. Agreeing to participate in this study does not waive any of your rights or release the researchers from their responsibilities. To ensure the study is being conducted properly, authorized individuals, such as a member of the Research Ethics Board, may have access to your information.</p></div>","0","","","","","false","","","",""
"survey-demo","3","175858","0.0-3.0","94694.69999998808","","","5c5c8b70758f310001ed429a","1760806178261","","","demo","{""age"":""54"",""gender"":""Man"",""ethnicity"":[""White""],""education"":""Trade/vocational school"",""religion"":""No Religion"",""birthcountry"":""United Kingdom of Great Britain and Northern Ireland"",""residencecountry"":""United Kingdom of Great Britain and Northern Ireland"",""yearsresidence"":""54"",""internetspeed"":""51""}","","",""
"instructions","4","399568","0.0-6.0-0.0","223708.60000002384","","","","","","","","","[{""page_index"":0,""viewing_time"":28916.399999976158},{""page_index"":1,""viewing_time"":26472.400000035763},{""page_index"":2,""viewing_time"":12422.399999976158},{""page_index"":3,""viewing_time"":147311.10000002384},{""page_index"":4,""viewing_time"":8585.899999976158}]","",""
"html-keyboard-response","5","400581","0.0-6.0-1.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","6","405173","0.0-6.0-2.0","","","","","","","","","","","",""
"image-keyboard-response","7","405678","0.0-6.0-3.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","8","413420","0.0-6.0-4.0","7741","","doubtful","","","","","tom-labels-practice","","","12","Doubtful"
"html-button-response","9","429022","0.0-7.0","15601.199999988079","<div style=""width: 1000px; height: 45px""><p>You will now be shown a series of short videos. Please select the label that best describes the emotion that the face was showing. Please provide one best guess for each item. Starting now, your responses will be recorded.</p><p>Click <strong>Continue</strong> to start. Good luck!</p></div>","0","","","","","false","","","",""
"html-keyboard-response","10","430023","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","434643","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","435144","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","443810","0.0-8.0-3.0","8665.5","","concerned","","","","","tom-labels","","","M6","depressed"
"html-keyboard-response","14","444822","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","449167","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","449673","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","455056","0.0-8.0-3.1","5382.300000011921","","playful","","","","","tom-labels","","","F2","playful"
"html-keyboard-response","18","456064","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","460417","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","460920","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","465386","0.0-8.0-3.2","4465.399999976158","","dubious","","","","","tom-labels","","","F4","dubious"
"html-keyboard-response","22","466394","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","470921","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","471425","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","478612","0.0-8.0-3.3","7186.399999976158","","comforting","","","","","tom-labels","","","F6","comforting"
"html-keyboard-response","26","479628","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","483901","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","484411","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","488130","0.0-8.0-3.4","3718.199999988079","","impatient","","","","","tom-labels","","","F4","impatient"
"html-keyboard-response","30","489147","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","493511","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","494021","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","500134","0.0-8.0-3.5","6112.300000011921","","threatening","","","","","tom-labels","","","F7","threatening"
"html-keyboard-response","34","501135","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","505287","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","505794","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","510906","0.0-8.0-3.6","5111.099999964237","","aghast","","","","","tom-labels","","","M3","aghast"
"html-keyboard-response","38","511914","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","516231","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","516741","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","521568","0.0-8.0-3.7","4825.899999976158","","confident","","","","","tom-labels","","","F2","confident"
"html-keyboard-response","42","522572","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","527126","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","527639","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","537296","0.0-8.0-3.8","9656.399999976158","","friendly","","","","","tom-labels","","","M2","entertained"
"html-keyboard-response","46","538306","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","542558","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","543066","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","547281","0.0-8.0-3.9","4213.899999976158","","deciding","","","","","tom-labels","","","M1","deciding"
"html-keyboard-response","50","548296","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","552702","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","553210","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","560538","0.0-8.0-3.10","7327.300000011921","","doubtful","","","","","tom-labels","","","M5","preoccupied"
"html-keyboard-response","54","561545","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","566100","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","566605","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","575128","0.0-8.0-3.11","8521.5","","cautious","","","","","tom-labels","","","M2","desire"
"html-keyboard-response","58","576142","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","580460","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","580973","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","585482","0.0-8.0-3.12","4507.5","","contemplative","","","","","tom-labels","","","M4","contemplative"
"html-keyboard-response","62","586485","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","591091","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","591601","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","597620","0.0-8.0-3.13","6018.5","","apologetic","","","","","tom-labels","","","M3","apologetic"
"html-keyboard-response","66","598631","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","602948","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","603460","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","606798","0.0-8.0-3.14","3336.599999964237","","friendly","","","","","tom-labels","","","F8","friendly"
"html-keyboard-response","70","607807","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","71","612920","0.0-8.0-1.15","","","","","","","","","","","",""
"image-keyboard-response","72","613433","0.0-8.0-2.15","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","73","625926","0.0-8.0-3.15","12492.5","","cautious","","","","","tom-labels","","","M6","annoyed"
"html-keyboard-response","74","626934","0.0-8.0-0.16","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","75","631151","0.0-8.0-1.16","","","","","","","","","","","",""
"image-keyboard-response","76","631657","0.0-8.0-2.16","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","77","638148","0.0-8.0-3.16","6489.5","","bewildered","","","","","tom-labels","","","F5","encouraging"
"html-keyboard-response","78","639151","0.0-8.0-0.17","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","79","643405","0.0-8.0-1.17","","","","","","","","","","","",""
"image-keyboard-response","80","643915","0.0-8.0-2.17","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","81","646962","0.0-8.0-3.17","3045.800000011921","","curious","","","","","tom-labels","","","F2","curious"
"html-keyboard-response","82","647976","0.0-8.0-0.18","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","83","652218","0.0-8.0-1.18","","","","","","","","","","","",""
"image-keyboard-response","84","652728","0.0-8.0-2.18","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","85","656502","0.0-8.0-3.18","3773.399999976158","","intrigued","","","","","tom-labels","","","F4","arrogant"
"html-keyboard-response","86","657506","0.0-8.0-0.19","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","87","662052","0.0-8.0-1.19","","","","","","","","","","","",""
"image-keyboard-response","88","662556","0.0-8.0-2.19","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","89","665482","0.0-8.0-3.19","2925.399999976158","","puzzled","","","","","tom-labels","","","F6","puzzled"
"html-keyboard-response","90","666498","0.0-8.0-0.20","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","91","670889","0.0-8.0-1.20","","","","","","","","","","","",""
"image-keyboard-response","92","671396","0.0-8.0-2.20","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","93","680594","0.0-8.0-3.20","9196.800000011921","","dubious","","","","","tom-labels","","","M4","confused"
"html-keyboard-response","94","681597","0.0-8.0-0.21","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","95","686003","0.0-8.0-1.21","","","","","","","","","","","",""
"image-keyboard-response","96","686514","0.0-8.0-2.21","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","97","694030","0.0-8.0-3.21","7514.899999976158","","distrustful","","","","","tom-labels","","","M2","distrustful"
"html-keyboard-response","98","695032","0.0-8.0-0.22","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","99","699471","0.0-8.0-1.22","","","","","","","","","","","",""
"image-keyboard-response","100","699974","0.0-8.0-2.22","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","101","705850","0.0-8.0-3.22","5874.399999976158","","fascinated","","","","","tom-labels","","","M6","indecisive"
"html-keyboard-response","102","706851","0.0-8.0-0.23","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","103","711138","0.0-8.0-1.23","","","","","","","","","","","",""
"image-keyboard-response","104","711654","0.0-8.0-2.23","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","105","721336","0.0-8.0-3.23","9681.300000011921","","threatening","","","","","tom-labels","","","F4","irritated"
"html-keyboard-response","106","722347","0.0-8.0-0.24","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","107","726639","0.0-8.0-1.24","","","","","","","","","","","",""
"image-keyboard-response","108","727154","0.0-8.0-2.24","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","109","730664","0.0-8.0-3.24","3509.399999976158","","uneasy","","","","","tom-labels","","","M5","embarrassed"
"html-keyboard-response","110","731666","0.0-8.0-0.25","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","111","735983","0.0-8.0-1.25","","","","","","","","","","","",""
"image-keyboard-response","112","736496","0.0-8.0-2.25","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","113","740080","0.0-8.0-3.25","3582.900000035763","","doubtful","","","","","tom-labels","","","M2","doubtful"
"html-keyboard-response","114","741095","0.0-8.0-0.26","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","115","745261","0.0-8.0-1.26","","","","","","","","","","","",""
"image-keyboard-response","116","745777","0.0-8.0-2.26","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","117","752144","0.0-8.0-3.26","6366.699999988079","","baffled","","","","","tom-labels","","","M2","alarmed"
"html-keyboard-response","118","753152","0.0-8.0-0.27","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","119","757589","0.0-8.0-1.27","","","","","","","","","","","",""
"image-keyboard-response","120","758093","0.0-8.0-2.27","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","121","762560","0.0-8.0-3.27","4466.300000011921","","baffled","","","","","tom-labels","","","M4","baffled"
"html-keyboard-response","122","763565","0.0-8.0-0.28","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","123","767785","0.0-8.0-1.28","","","","","","","","","","","",""
"image-keyboard-response","124","768300","0.0-8.0-2.28","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","125","774618","0.0-8.0-3.28","6316.100000023842","","regretful","","","","","tom-labels","","","F3","regretful"
"html-keyboard-response","126","775628","0.0-8.0-0.29","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","127","780205","0.0-8.0-1.29","","","","","","","","","","","",""
"image-keyboard-response","128","780716","0.0-8.0-2.29","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","129","791631","0.0-8.0-3.29","10914","","enthused","","","","","tom-labels","","","M5","enthused"
"html-keyboard-response","130","792642","0.0-8.0-0.30","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","131","797200","0.0-8.0-1.30","","","","","","","","","","","",""
"image-keyboard-response","132","797713","0.0-8.0-2.30","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","133","801788","0.0-8.0-3.30","4073.899999976158","","comforting","","","","","tom-labels","","","M5","comforting"
"html-keyboard-response","134","802805","0.0-8.0-0.31","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","135","807119","0.0-8.0-1.31","","","","","","","","","","","",""
"image-keyboard-response","136","807625","0.0-8.0-2.31","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","137","811842","0.0-8.0-3.31","4215.600000023842","","suspicious","","","","","tom-labels","","","M5","suspicious"
"html-keyboard-response","138","812847","0.0-8.0-0.32","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","139","817005","0.0-8.0-1.32","","","","","","","","","","","",""
"image-keyboard-response","140","817516","0.0-8.0-2.32","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","141","825588","0.0-8.0-3.32","8070","","anxious","","","","","tom-labels","","","F3","depressed"
"html-keyboard-response","142","826601","0.0-8.0-0.33","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","143","831228","0.0-8.0-1.33","","","","","","","","","","","",""
