"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","PID","START_TIME","EXP_AB","ATTENTION_FAILURES","trial","responses","view_history","actor","target_emotion"
"pavlovia","0","1197","0.0-0.0","","","","","","","","","","","",""
"html-button-response","1","3236","0.0-1.0","2037.3000001907349","<h1>Welcome to the Multiethnic Face Database Study!</h1>","0","5c01bf7d4c14cf00019ce2a4","1760810847542","A","0","","","","",""
"html-button-response","2","22147","0.0-2.0","18910.900000095367","<div style=""text-align: left; margin: 50px 80px -60px 80px;""><p><span style='text-decoration: underline;'><strong>CONSENT FORM </strong></span></p><p><strong>McGill University </strong></p><p><strong>Title of Research:</strong> A Dual Process Theory of Theory of Mind</p><p><strong>Researchers:</strong><br>Ian Gold, Ph.D., Professor, McGill University<br />Elizaveta Solomonova, Ph.D., Researcher, McGill University <br />Fernanda Perez-Gay Juarez, M.D., Ph.D., Psychiatry Resident, McGill University<br />Sophie Serebryany, Undergraduate Student, McGill University <br />Ani Shahbazian, Undergraduate Student, Concordia University<br>Sophie Hoyer, Undergraduate Student, McGill University</p><p><strong>Contact Information:<br />Tel:</strong> 514-398-8939 (Dr. Ian Gold) <br /><strong>Email:</strong> neurophilosophylabmcgill@gmail.com (all researchers)</p><p><strong>Purpose of the research:</strong><br> This study aims to measure people's ability to understand what others are thinking and feeling across different contexts and modalities. Please read through the description of the research project, and take the opportunity to ask any questions that you have about the project.</p><p><strong>What is involved in participating:</strong><br>You will be asked to look at a series of videos of facial expressions and answer questions about them. The online study in its entirety will take around [insert time], divided into 3 blocks with two 5-minute breaks in between. You will be asked to respond by answering multiple choice questions about the video. You will only need a mouse and a keyboard to provide responses to the various tasks.</p><p><strong>Right to withdraw:</strong><br>Please note that your participation is voluntary, and you are free to withdraw at any time without any negative consequences. Once you consent to participate, you may proceed to complete the online tasks. At the end of the experiment, you will see the message 'This is the end of the study. Please click on the button 'Complete the Experiment' to save your data and obtain your payment code.' Once you click the button, your data will be automatically collected through Pavlovia. Since participants will be anonymized (identified only by an alphanumeric code assigned by Prolific), the data will not be able to be withdrawn anonymously once you have completed the experiment. If you wish to withdraw consent without data collection, do not click the button to end the experiment and just close your browser.</p><p><strong>Confidentiality:</strong><br>The study's data will be kept for 7 years, stored in a password-protected virtual drive under the jurisdiction of McGill University (Dr. Ian Gold McGill's OneDrive). Your responses will be kept strictly confidential and will be identified only by means of your Prolific ID and never with your name or other identifying information. Only members of Dr. Ian Gold's lab will have access to identifiable study materials. You will not be identified or identifiable in any report or reports that result from the research (peer reviewed publications, presentations at national and international conferences, etc).</p><p><strong>Compensation:</strong><br>You will be compensated with &pound;9 for the completion of the study which should take approximately 60 minutes. Please use the completion code given to you at the end of the study to retrieve your payment in your Prolific account. Please note that if you decide to withdraw before finishing a session, there will be no way to compensate you for the time you spent, given that your data will not be saved.</p><p><strong>Risks &amp; Benefits:</strong> The only associated risks associated with this study are screen fatigue. If you have questions or concerns regarding your rights or welfare as a participant in this research study, please contact the Manager, Research Ethics at 514-398-6831 or lynda.mcneil@mcgill.ca.</p><p><strong>Consent:</strong><br>Please click on the button below if you have read the above information and consent to participate in this study. Otherwise, you can just close this window and return to the experiment in Prolific. Agreeing to participate in this study does not waive any of your rights or release the researchers from their responsibilities. To ensure the study is being conducted properly, authorized individuals, such as a member of the Research Ethics Board, may have access to your information.</p></div>","0","","","","","false","","","",""
"survey-demo","3","176550","0.0-3.0","154397.59999990463","","","5c01bf7d4c14cf00019ce2a4","1760810847542","","","demo","{""age"":""37"",""gender"":""Man"",""ethnicity"":[""South Asian.""],""education"":""University/College (BA/BS/...)"",""religion"":""No Religion"",""birthcountry"":""Thailand"",""residencecountry"":""Canada"",""yearsresidence"":""35"",""internetspeed"":""560""}","","",""
"instructions","4","247842","0.0-6.0-0.0","71291.5","","","","","","","","","[{""page_index"":0,""viewing_time"":16163.39999961853},{""page_index"":1,""viewing_time"":12968.10000038147},{""page_index"":2,""viewing_time"":7943.799999713898},{""page_index"":3,""viewing_time"":29152.700000286102},{""page_index"":4,""viewing_time"":5063.299999713898}]","",""
"html-keyboard-response","5","248844","0.0-6.0-1.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","6","253355","0.0-6.0-2.0","","","","","","","","","","","",""
"image-keyboard-response","7","253859","0.0-6.0-3.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","8","259075","0.0-6.0-4.0","5214.400000095367","","doubtful","","","","","tom-labels-practice","","","12","Doubtful"
"html-button-response","9","261810","0.0-7.0","2734.9000000953674","<div style=""width: 1000px; height: 45px""><p>You will now be shown a series of short videos. Please select the label that best describes the emotion that the face was showing. Please provide one best guess for each item. Starting now, your responses will be recorded.</p><p>Click <strong>Continue</strong> to start. Good luck!</p></div>","0","","","","","false","","","",""
"html-keyboard-response","10","262824","0.0-8.0-0.0","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","11","267209","0.0-8.0-1.0","","","","","","","","","","","",""
"image-keyboard-response","12","267717","0.0-8.0-2.0","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","13","269955","0.0-8.0-3.0","2236.3999996185303","","curious","","","","","tom-labels","","","M6","curious"
"html-keyboard-response","14","270966","0.0-8.0-0.1","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","15","275589","0.0-8.0-1.1","","","","","","","","","","","",""
"image-keyboard-response","16","276096","0.0-8.0-2.1","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","17","279882","0.0-8.0-3.1","3785.4000000953674","","worried","","","","","tom-labels","","","M6","despondent"
"html-keyboard-response","18","280888","0.0-8.0-0.2","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","19","285077","0.0-8.0-1.2","","","","","","","","","","","",""
"image-keyboard-response","20","285583","0.0-8.0-2.2","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","21","288186","0.0-8.0-3.2","2602.9000000953674","","disappointed","","","","","tom-labels","","","F5","disappointed"
"html-keyboard-response","22","289202","0.0-8.0-0.3","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","23","293300","0.0-8.0-1.3","","","","","","","","","","","",""
"image-keyboard-response","24","293809","0.0-8.0-2.3","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","25","296586","0.0-8.0-3.3","2777.199999809265","","despondent","","","","","tom-labels","","","F2","despondent"
"html-keyboard-response","26","297590","0.0-8.0-0.4","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","27","301778","0.0-8.0-1.4","","","","","","","","","","","",""
"image-keyboard-response","28","302292","0.0-8.0-2.4","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","29","307242","0.0-8.0-3.4","4949.599999904633","","tentative","","","","","tom-labels","","","F4","irritated"
"html-keyboard-response","30","308244","0.0-8.0-0.5","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","31","312450","0.0-8.0-1.5","","","","","","","","","","","",""
"image-keyboard-response","32","312966","0.0-8.0-2.5","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","33","317458","0.0-8.0-3.5","4491.800000190735","","suspicious","","","","","tom-labels","","","F5","intrigued"
"html-keyboard-response","34","318474","0.0-8.0-0.6","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","35","322834","0.0-8.0-1.6","","","","","","","","","","","",""
"image-keyboard-response","36","323344","0.0-8.0-2.6","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","37","327314","0.0-8.0-3.6","3970.0999999046326","","hostile","","","","","tom-labels","","","M5","hostile"
"html-keyboard-response","38","328318","0.0-8.0-0.7","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","39","332431","0.0-8.0-1.7","","","","","","","","","","","",""
"image-keyboard-response","40","332940","0.0-8.0-2.7","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","41","336898","0.0-8.0-3.7","3958","","alarmed","","","","","tom-labels","","","F3","alarmed"
"html-keyboard-response","42","337914","0.0-8.0-0.8","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","43","342322","0.0-8.0-1.8","","","","","","","","","","","",""
"image-keyboard-response","44","342833","0.0-8.0-2.8","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","45","345954","0.0-8.0-3.8","3120.7000002861023","","grateful","","","","","tom-labels","","","M3","grateful"
"html-keyboard-response","46","346965","0.0-8.0-0.9","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","47","350997","0.0-8.0-1.9","","","","","","","","","","","",""
"image-keyboard-response","48","351510","0.0-8.0-2.9","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","49","357963","0.0-8.0-3.9","6452.200000286102","","comforting","","","","","tom-labels","","","F3","insisting"
"html-keyboard-response","50","358965","0.0-8.0-0.10","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","51","363253","0.0-8.0-1.10","","","","","","","","","","","",""
"image-keyboard-response","52","363765","0.0-8.0-2.10","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","53","370970","0.0-8.0-3.10","7204.599999904633","","interested","","","","","tom-labels","","","M5","eager"
"html-keyboard-response","54","371977","0.0-8.0-0.11","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","55","375997","0.0-8.0-1.11","","","","","","","","","","","",""
"image-keyboard-response","56","376504","0.0-8.0-2.11","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","57","379482","0.0-8.0-3.11","2977.800000190735","","deciding","","","","","tom-labels","","","M1","deciding"
"html-keyboard-response","58","380490","0.0-8.0-0.12","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","59","384643","0.0-8.0-1.12","","","","","","","","","","","",""
"image-keyboard-response","60","385156","0.0-8.0-2.12","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","61","388458","0.0-8.0-3.12","3301.7000002861023","","grateful","","","","","tom-labels","","","F5","grateful"
"html-keyboard-response","62","389461","0.0-8.0-0.13","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","63","393481","0.0-8.0-1.13","","","","","","","","","","","",""
"image-keyboard-response","64","393988","0.0-8.0-2.13","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","65","397947","0.0-8.0-3.13","3957.5","","dominant","","","","","tom-labels","","","M1","dominant"
"html-keyboard-response","66","398955","0.0-8.0-0.14","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
"html-keyboard-response","67","403129","0.0-8.0-1.14","","","","","","","","","","","",""
"image-keyboard-response","68","403633","0.0-8.0-2.14","null","stimuli/noise_texture.png","null","","","","","","","","",""
"custom-labels-response","69","406364","0.0-8.0-3.14","2729.4000000953674","","tentative","","","","","tom-labels","","","M4","concerned"
"html-keyboard-response","70","407378","0.0-8.0-0.15","null","<span style=""font-size:40px;"">+</span>","null","","","","","","","","",""
